,path,file_id,sequence_id,phrase
634,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gx_5,không có
1438,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_gg_3,đúng không
1276,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tx_3,thường xuyên
1178,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tx_1,phải không
19,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_px_5,ba mẹ
170,./dataset/train_landmark_files/VSL50.parquet,VSL50,bome_pg_5,bố mẹ
409,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gg_2,cần không
410,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gg_3,cần không
528,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_tx_3,hấp dẫn
1270,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tg_2,thường xuyên
1325,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_pg_4,tự giác
333,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_px_3,con trai
127,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_gg_3,bạn trai
1391,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_px_3,vẫn
1135,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_pg_4,nấu nướng
223,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_gx_1,bực mình
967,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_gg_1,mẹ
1231,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_pg_5,thói quen
1006,./dataset/train_landmark_files/VSL50.parquet,VSL50,mitom_tg_1,mỳ tôm
1553,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tg_5,địa chỉ
186,./dataset/train_landmark_files/VSL50.parquet,VSL50,bo_me,bố mẹ
1326,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_pg_5,tự giác
1257,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_gx_4,thường xuyên
644,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_px_5,không có
1038,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_gx_4,nhà vệ sinh
711,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_tg_5,không muốn
1239,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_tg_2,thói quen
730,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_pg_3,không nên
230,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_pg_3,bực mình
450,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_pg_2,dừng lại
689,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_gg_3,không muốn
772,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tg_4,không đẹp
827,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_px_2,khờ dại
1538,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_gx_5,địa chỉ
867,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_tx_1,kết bạn
1220,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_gg_5,thói quen
808,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_tx_4,khả năng
727,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_gx_5,không nên
115,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tg_2,bạn gái
1108,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_px_3,nóng tính
314,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_gg_1,con trai
1335,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_tg_4,tự giác
351,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_gx_1,còn bạn
740,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_tg_3,không nên
498,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_tx_4,hàng ngày
984,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_px_3,mẹ
10,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_pg_1,ba mẹ
1275,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tx_2,thường xuyên
1129,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gx_3,nấu nướng
278,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_tx_5,cha mẹ
1163,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_pg_1,phải không
1293,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_pg_3,từ chối
776,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tx_3,không đẹp
452,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_pg_4,dừng lại
21,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tg_2,ba mẹ
78,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_px_1,bạn
761,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_pg_3,không đẹp
1008,./dataset/train_landmark_files/VSL50.parquet,VSL50,mitom_tx_1,mỳ tôm
282,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_gg_3,con gái
37,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_gx_1,buồn thảm
1041,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_pg_2,nhà vệ sinh
622,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_tx_4,không cho
541,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_gx_5,hẹn
108,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_pg_5,bạn gái
1543,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_pg_5,địa chỉ
1500,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gg_3,đẹp không(người)
1403,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_tx_5,vẫn
461,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tg_3,dừng lại
274,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_tx_1,cha mẹ
36,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_gg_5,buồn thảm
6,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_gx_2,ba mẹ
701,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_pg_5,không muốn
435,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tx_3,cần không
1513,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_px_1,đẹp không(người)
1526,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_tx_4,đẹp không(người)
1313,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gg_2,tự giác
606,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_pg_3,không cho
140,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_px_1,bạn trai
458,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_px_5,dừng lại
1463,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_tx_3,đúng không
1198,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_pg_4,thì thầm
440,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_gg_2,dừng lại
642,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_px_3,không có
1009,./dataset/train_landmark_files/VSL50.parquet,VSL50,mitom_tx_3,mỳ tôm
723,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_gx_1,không nên
500,./dataset/train_landmark_files/VSL50.parquet,VSL50,hằng_ngày-miền_nam,hàng ngày
194,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_gx_3,bối rồi
1179,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tx_2,phải không
429,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tg_2,cần không
1224,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_gx_4,thói quen
742,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_tg_5,không nên
1550,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tg_2,địa chỉ
485,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_px_1,hàng ngày
137,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_pg_3,bạn trai
437,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tx_5,cần không
1483,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_px_1,đẹp không
1094,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gg_4,nóng tính
524,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_tg_4,hấp dẫn
762,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_pg_4,không đẹp
1460,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_tg_5,đúng không
1394,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_tg_1,vẫn
1506,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gx_4,đẹp không(người)
129,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_gg_5,bạn trai
1359,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_px_2,vô duyên
514,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_pg_4,hấp dẫn
960,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_tg_5,muốn không
1073,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_pg_4,nên không
1404,./dataset/train_landmark_files/VSL50.parquet,VSL50,vẫn-miền_nam,vẫn
1079,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_px_5,nên không
1130,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gx_4,nấu nướng
628,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gg_4,không có
298,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_px_3(1),con gái
1120,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_tx_5,nóng tính
1091,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gg_1,nóng tính
715,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_tx_4,không muốn
1044,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_pg_5,nhà vệ sinh
348,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_gg_3,còn bạn
1343,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gg_1,vô duyên
1465,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_tx_5,đúng không
1055,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_tx_1,nhà vệ sinh
685,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tx_5,không cần
26,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tx_2,ba mẹ
1195,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_pg_1,thì thầm
1150,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_tx_4,nấu nướng
1196,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_pg_2,thì thầm
1182,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tx_5,phải không
648,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_tg_4,không có
883,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_pg_1,lâu
42,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_pg_1,buồn thảm
1106,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_px_1,nóng tính
705,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_px_4,không muốn
774,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tx_1,không đẹp
1033,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_gg_4,nhà vệ sinh
1260,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_pg_2,thường xuyên
1515,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_px_3,đẹp không(người)
527,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_tx_2,hấp dẫn
3,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_gg_4,ba mẹ
455,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_px_2,dừng lại
1180,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_tx_3,phải không
1259,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_pg_1,thường xuyên
759,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_pg_1,không đẹp
975,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_gx_4,mẹ
330,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_px_1,con trai
1354,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_pg_2,vô duyên
991,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_tg_5,mẹ
146,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tg_2,bạn trai
1093,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gg_3,nóng tính
1207,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tg_3,thì thầm
22,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tg_3,ba mẹ
147,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_tg_3,bạn trai
1537,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_gx_4,địa chỉ
1269,./dataset/train_landmark_files/VSL50.parquet,VSL50,thuongxuyen_tg_1,thường xuyên
53,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_tg_2,buồn thảm
412,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_gg_5,cần không
691,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_gg_5,không muốn
460,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tg_2,dừng lại
1552,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tg_4,địa chỉ
128,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_gg_4,bạn trai
1422,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_px_3,ông bà
1491,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_tg_5,đẹp không
1333,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_tg_2,tự giác
812,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gg_2,khờ dại
433,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tx_1,cần không
1339,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_tx_3,tự giác
501,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gg_1,hấp dẫn
305,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_tg_4,con gái
233,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_px_1,bực mình
107,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_pg_4,bạn gái
1416,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_pg_2,ông bà
363,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_px_3,còn bạn
887,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_pg_5,lâu
451,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_pg_3,dừng lại
240,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tg_3,bực mình
929,./dataset/train_landmark_files/VSL50.parquet,VSL50,mayman_tx_1,may mắn
1042,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_pg_3,nhà vệ sinh
746,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_tx_4,không nên
436,./dataset/train_landmark_files/VSL50.parquet,VSL50,cankhong_tx_4,cần không
841,./dataset/train_landmark_files/VSL50.parquet,VSL50,khờ_dại,khờ dại
974,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_gx_3,mẹ
117,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tg_4,bạn gái
1304,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_tg_4,từ chối
1367,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tg_5,vô duyên
955,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_px_5,muốn không
775,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tx_2,không đẹp
778,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_tx_5,không đẹp
810,./dataset/train_landmark_files/VSL50.parquet,VSL50,khả_năng,khả năng
1316,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_gg_5,tự giác
1322,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_pg_1,tự giác
560,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tx_4,hẹn
1410,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_gx_1,ông bà
543,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_pg_2,hẹn
1363,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tg_1,vô duyên
367,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tg_2,còn bạn
1032,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_gg_3,nhà vệ sinh
680,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_tg_5,không cần
737,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongnen_px_5,không nên
25,./dataset/train_landmark_files/VSL50.parquet,VSL50,bame_tx_1,ba mẹ
1485,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_px_4,đẹp không
33,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_gg_3(1),buồn thảm
480,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_pg_1,hàng ngày
1439,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_gg_4,đúng không
86,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_tg_4,bạn
574,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_pg_2,hứa
1284,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_gg_4,từ chối
569,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_gx_2,hứa
1327,./dataset/train_landmark_files/VSL50.parquet,VSL50,tugiac_px_1,tự giác
692,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_gx_1,không muốn
364,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_px_4,còn bạn
1532,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_gg_4,địa chỉ
555,./dataset/train_landmark_files/VSL50.parquet,VSL50,hen_tg_4,hẹn
585,./dataset/train_landmark_files/VSL50.parquet,VSL50,hua_tg_3,hứa
950,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_pg_5,muốn không
672,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_px_2,không cần
1022,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_tg_2,mỳ tôm
459,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tg_1,dừng lại
232,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_pg_5,bực mình
259,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_pg_1,cha mẹ
1027,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_tx_5,mỳ tôm
760,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongdep_pg_2,không đẹp
789,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_gx_5,khả năng
484,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_pg_5,hàng ngày
508,./dataset/train_landmark_files/VSL50.parquet,VSL50,hapdan_gx_3,hấp dẫn
1419,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_pg_5,ông bà
470,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_gg_1,hàng ngày
1232,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_px_1,thói quen
1070,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_pg_1,nên không
1454,./dataset/train_landmark_files/VSL50.parquet,VSL50,dungkhong_px_4,đúng không
47,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_px_1,buồn thảm
1502,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gg_5,đẹp không(người)
686,./dataset/train_landmark_files/VSL50.parquet,VSL50,không_cần,không cần
82,./dataset/train_landmark_files/VSL50.parquet,VSL50,ban_px_5,bạn
1535,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_gx_2,địa chỉ
1016,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_pg_2,mỳ tôm
1427,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tg_3,ông bà
239,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tg_2,bực mình
335,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_px_5,con trai
993,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_tx_2,mẹ
816,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gx_1,khờ dại
980,./dataset/train_landmark_files/VSL50.parquet,VSL50,me_pg_4,mẹ
627,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gg_3,không có
368,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tg_3,còn bạn
1171,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_px_4,phải không
1116,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_tx_1,nóng tính
1077,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_px_3,nên không
1555,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tx_2,địa chỉ
114,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tg_1,bạn gái
873,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_gg_1,lâu
243,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tx_1,bực mình
352,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_gx_2,còn bạn
961,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_tx_1,muốn không
1348,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gx_1,vô duyên
113,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_px_5,bạn gái
1524,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_tx_2,đẹp không(người)
326,./dataset/train_landmark_files/VSL50.parquet,VSL50,contrai_pg_3(1),con trai
1366,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_tg_4,vô duyên
663,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcan_gx_3,không cần
861,./dataset/train_landmark_files/VSL50.parquet,VSL50,ketban_px_5,kết bạn
1395,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_tg_2,vẫn
449,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_pg_1,dừng lại
901,./dataset/train_landmark_files/VSL50.parquet,VSL50,lau_tx_4,lâu
1063,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_gg_4,nên không
246,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tx_4,bực mình
1117,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_tx_2,nóng tính
55,./dataset/train_landmark_files/VSL50.parquet,VSL50,buontham_tg_4,buồn thảm
1170,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_px_3,phải không
1048,./dataset/train_landmark_files/VSL50.parquet,VSL50,nhavesinh_px_4,nhà vệ sinh
1126,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gg_5,nấu nướng
366,./dataset/train_landmark_files/VSL50.parquet,VSL50,conban_tg_1,còn bạn
242,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_tg_5,bực mình
97,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_gg_4,bạn gái
268,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_px_5,cha mẹ
1197,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_pg_3,thì thầm
139,./dataset/train_landmark_files/VSL50.parquet,VSL50,bantrai_pg_5,bạn trai
385,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_gx_4,có không
481,./dataset/train_landmark_files/VSL50.parquet,VSL50,hangngay_pg_2,hàng ngày
1554,./dataset/train_landmark_files/VSL50.parquet,VSL50,diachi_tx_1,địa chỉ
227,./dataset/train_landmark_files/VSL50.parquet,VSL50,bucminh_gx_5,bực mình
120,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tx_2,bạn gái
1559,./dataset/train_landmark_files/VSL50.parquet,VSL50,dia_chi-mien_nam,địa chỉ
799,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_px_5,khả năng
399,./dataset/train_landmark_files/VSL50.parquet,VSL50,cokhong_tg_3,có không
1503,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gx_1,đẹp không(người)
633,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongco_gx_4,không có
1218,./dataset/train_landmark_files/VSL50.parquet,VSL50,thoiquen_gg_3,thói quen
1352,./dataset/train_landmark_files/VSL50.parquet,VSL50,voduyen_gx_5,vô duyên
814,./dataset/train_landmark_files/VSL50.parquet,VSL50,khodai_gg_4,khờ dại
456,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_px_3,dừng lại
467,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_tx_4,dừng lại
122,./dataset/train_landmark_files/VSL50.parquet,VSL50,bangai_tx_4,bạn gái
1425,./dataset/train_landmark_files/VSL50.parquet,VSL50,ongba_tg_1,ông bà
1472,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong_gg_5,đẹp không
1305,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_tg_5,từ chối
1083,./dataset/train_landmark_files/VSL50.parquet,VSL50,nenkhong_tg_4,nên không
1159,./dataset/train_landmark_files/VSL50.parquet,VSL50,phaikhong_gx_2,phải không
803,./dataset/train_landmark_files/VSL50.parquet,VSL50,khanang_tg_4,khả năng
288,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_gx_4,con gái
264,./dataset/train_landmark_files/VSL50.parquet,VSL50,chame_px_1,cha mẹ
1123,./dataset/train_landmark_files/VSL50.parquet,VSL50,naunuong_gg_2,nấu nướng
1280,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_gg_1,từ chối
1018,./dataset/train_landmark_files/VSL50.parquet,VSL50,mytom_pg_5,mỳ tôm
1303,./dataset/train_landmark_files/VSL50.parquet,VSL50,tuchoi_tg_3(1),từ chối
700,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongmuon_pg_4,không muốn
209,./dataset/train_landmark_files/VSL50.parquet,VSL50,boiroi_tg_3,bối rồi
441,./dataset/train_landmark_files/VSL50.parquet,VSL50,dunglai_gg_3,dừng lại
952,./dataset/train_landmark_files/VSL50.parquet,VSL50,muonkhong_px_2,muốn không
297,./dataset/train_landmark_files/VSL50.parquet,VSL50,congai_px_2,con gái
1092,./dataset/train_landmark_files/VSL50.parquet,VSL50,nongtinh_gg_2,nóng tính
1501,./dataset/train_landmark_files/VSL50.parquet,VSL50,depkhong(nguoi)_gg_4,đẹp không(người)
598,./dataset/train_landmark_files/VSL50.parquet,VSL50,khongcho_gg_5,không cho
1208,./dataset/train_landmark_files/VSL50.parquet,VSL50,thitham_tg_4,thì thầm
1382,./dataset/train_landmark_files/VSL50.parquet,VSL50,van_gx_4,vẫn
